id;nama_pengguna;tanggal;skor;ulasan;label
1010;Hasan Tiro;11/03/2022 11:02;5;Sangat Membantu Masyarakat yang waktu nya Minim... Ini sangat bagus itu mempermudah ngurusin pajak Kendaraan...;1
1011;Ahmad Nur Firmansyah;11/03/2022 10:51;5;Pengiriman cepat, hanya saja ketika di lacak status pengiriman tidak berjalan, alhasil saya harus chat ekspedisi Kantor Pos Indonesia, dan mereka membantu mengurus paketnya. Aplikasi bagus, mempermudah dalam memperpanjang masa aktif pajak kendaraan tanpa harus antri.;1
1012;rama riyadi;11/03/2022 10:43;5;sy sdh mencoba byr melalui indomaret,blibli,smp livin mandiri kok selalu gagal waktu transaksi pembayarannya ya?;0
1013;Rere Kiwari;11/03/2022 10:31;5;Terimakasih...sangat membantu sekali, saya berada di tempat jauh tapi tetap bisa melaksanakan kewajiban membayar pajak tanpa harus repot dan meninggalkan kerjaan. Terimakasih....;1
1014;Riyadi D'best Pro;11/03/2022 10:23;5;Jadi lebih mudah, dan ga pusing cari loketﾂｲ tinggal duduk, bikin kopi, bakar samsu.;1
1015;Syamsul Hadi;11/03/2022 10:22;5;simpel;1
1016;erwin goldenwater;11/03/2022 10:20;5;mantaplah...tinggal update proses yg perlu di tingkatkan terutama di konfirmasi pembayaran bisa lebih cepat update agar tenang;1
1017;ahmad syaifullah;11/03/2022 9:35;5;Aplikasi yang sangat bagus, dengan adanya aplikasi ini saya sangat terbantu dalam pembayaran pajak (STNK), cukup cepat dan mudah dalam 3 hari dokumen sudah saya terima, sangat recommended ・・・・・・・・;1
1018;Rokhani;11/03/2022 9:34;5;cepat, praktis , sangat membantu;1
1019;dawai malam;11/03/2022 9:34;5;mantap nih saya dukung pajak lebih simple enggak banyak birokrasi...semoga kedepan nya untuk pajak 5 tahunan bisa juga;1
1020;Yayan Sopyan;11/03/2022 8:49;5;T.O.P;1
1021;savaraqia chrisna;11/03/2022 8:39;5;Simple and relevant;1
1022;Suhar tono;11/03/2022 8:37;5;Aplikasi yg sangat membantu pemilik kendaraan bermotor;1
1023;As_Roy Virtus;11/03/2022 8:03;5;bagusss tenannnn;1
1024;Ahmad Sugandi;11/03/2022 7:57;5;mantap, sangat membantu ・・・・;1
1025;Fery Nurjayanto;11/03/2022 2:39;5;semakin mudah semuanya terus jaga dan perbaiki yang kurang;1
1026;Massa Guni;11/03/2022 1:27;5;Pak Polisi , Bisa tidak ya Bayar pajak tanpa KTP pihak Pertama;0
1027;Lilin Nur Khunaeni;09/01/2022 12:52;2;Verifikasi datanya ribet, masa foto KTP sama aslinya sudah bener katanya bukan orangnya. Aplikasinya biki emosi;-1
1028;Ari Gunawan;09/01/2022 12:32;2;Gagal verifikasi terus cokkk;-1
1029;Abdul Wakhid;09/01/2022 10:10;2;Register aja susahnya kebangetan...kita2 ini mau bayar,bukan mau minta;-1
1030;Herlina Efendi;09/01/2022 6:12;2;Kenapa saya selalu gagal daftar .jelas2 fotonya udah jelas bgt .emangnya saya harus jadi kurus lagi biar sama kaya di foto ktp ..saya mau bayar pajak online jadi susah .katanya gampang ..baru mau daftar aja di bikin susah;-1
1031;Arif triyanto Ty;08/01/2022 20:05;2;gak bisaa verifikasi wajahhh, udah 10x verifikasii selalu gagal dan, katanya foto ktp dan asli berbedaaa, ini gimana ya pak polisii!;-1
1032;Deny channel;08/01/2022 12:02;2;Selalu gagal verifikasi karena foto KTP g sama dengan foto propil, hadeww;-1
1033;Fathur Rohman;08/01/2022 10:21;2;Verifikasi foto profil selalu gagal;-1
1034;Dedy Bae;07/01/2022 19:52;2;Sebenernya ini aplikasi bagus sih.. ringan jga.. tapi metode pembayaran'y cuma dikit,,ga ada pilihan lain.. Tambahin lah kaya bank digital,marketplace,alfaindo gitu.. Kalian pengen kita(rakyat) rutin bayar pajak,tapi di persulit gini.. Mau ke samsat langsung kejauhan(harus izin kerja pula) + pungli.. Bingung dah mau bayar gmna ini..;-1
1035;Florentina Anik;06/01/2022 11:50;2;Verifikasi susaaaah buangeeet...sdh diulang puluhan kali masih gagal・・・､;-1
1036;Muhammad syamsul fd;06/01/2022 8:16;2;Mau daftar aja susah banget, selalu gagal, katanya foto profil tidak sesuai dengan KTP. Perbaiki lagi, ini mau bayar pajak apa mengajukan pinjol segala verifikasi wajah, sudah jelas disitu ada nik dan foto ktp ga usah lagi lah selfieﾂｲ;-1
1037;arief_ budi89;05/01/2022 20:42;2;Aplikasinya bagus, dan pasti sngat bermnfaat bagi orang2 yg akan mengurus pembayaran pajak motor, gini bpak/ibu kenapanya pas saya mau tmbhkn nomor kendaraan selalu GAGAL, ket.nya suruh cek lagi datanya padahl sudah bnar dan valid. Mohon bpak/ibu gimna ini solusinya. Trim kasih;0
1038;Irawan Benk;05/01/2022 16:49;2;Ini saya byr pjk melalui signal sya udh ikuti proses y tahap demi tahp trs smpai pembayar sesudah itu selesai kok gk ada tahapn pengirimam abis pembyran lsng selesai aj ?;0
1039;alifah ramadani;05/01/2022 11:20;2;Apakah bisa melakukan pendaftaran kendaraan yang bukan atas nama saya sendiri , karna saya beli motor seken bukan baru;0
1040;Satria S W;05/01/2022 10:43;2;Aplikasi SAMPAH, buat ngurus pajak kendaraan bermotor, masih repot harus signal kuat atau sistem banyak bug.. Percuma RAKYAT mengeluarkan biaya dari pajak untuk aplikasi tidak bisa digunakan.;-1
1041;Rover Yuna;05/01/2022 8:44;2;"itu yang digital korlantas mau masuk saja ndak di kirim"" kode otp nya. maunya perpanjang sim lewat online tp ya sudah lah tak ke samsat saja.";-1
1042;chamid nur;03/01/2022 22:54;2;Donlod aja dulu dr jawa tengah Blm tau fungi apa ngga aplikasinya buat di jawa tengah khususnya kebumen;0
1043;JF Channel;02/01/2022 21:14;2;Bagaimana cara mengganti no hp yg sudah tidak aktif lagi ・・･ｺ・・・・;0
1044;Sufirianto Prakoso;31/12/2021 10:33;2;Ini bagaimana saya udh bayar tidak ada pilihan untuk mengirimkan Stnk saya.;0
1045;carles rohimi;30/12/2021 10:09;2;Udah di download eh ga bisa dipake katanya sedang pemeliharaan gmn coba? Kalo memang mau ada pemeliharaan jgn pas dipagi hari disaat semua orang ingin melakukan pembayaran, semoga kedepannya makin bagus dah...;-1
1046;Satrio Pinandito;29/12/2021 10:35;2;Aplikasinya belum siap niih sepertinya. Ayo samsat go digital dengan well preparation. Masih banyak kekuarangan bahkan untuk akuisisi usrr masih sangat sulit. Saya termasuk yg selalu gagal regist. Fiuh. Syudahlah. Kembali ke biro jasa perpanjangan stnk sajalah saya.;-1
1047;sa Nto;28/12/2021 6:19;2;Info dong klo mau bayar pajak tapi mati lebih dari 10 tahun denda nya berapa nya motor hayate 125 cc 2014;0
1048;Priambodo S.W;25/12/2021 19:15;2;Selalu gagal pada verifikasi liveness Gak tau salahnya di mana Mohon di bantu kak;0
1049;SM17H;22/12/2021 16:20;2;Bayar STNK dan biaya pos (mungkin utk ngirim stnk asli), tapi udah 10 hari kerja tidak ada resi pos indonesia, lumayan loh itu biayanya dikalian ribuan orang.. kata tmn tetep kesamsat buat ambil :') percuma dong bayar jasa kurir.;-1
1050;Ariaty Sembiring;22/12/2021 14:55;2;Payah;-1
1051;Yusuf Setiawan;20/12/2021 7:24;2;Gak bisa daftar.. Harus kesamsat segala..;-1
1052;Ario Fahmi Firdaus;18/12/2021 14:30;2;Aplikasi nya bagus. Tapi masih banyak bug nya. Mohon diperbaiki lagi, supaya masyarakat lebih mudah dan nyaman membayar pajak secara online.;-1
1053;Rida Muhadar;17/12/2021 10:32;2;Gagal terus verifikasi;-1
1054;Mcetar Fendy;17/12/2021 10:19;2;Tidak bisa digunakan.. mohon bantuannya.. klo bisa digunakan saya kasih bintang 5;-1
1055;Ade Supriyadi;15/12/2021 13:20;2;STNK aslinya koq gak sampe2 yah udah 1 bulan lebih...tolong pencerahannya gmn ini;-1
1056;Hary Sanjaya Email Umum;14/12/2021 9:04;2;Pelayanan pengiriman STNK fisik ke Penerima tidak informatif. Statusnya hanya Pra Collecting saja ga berubah-ubah. Ditanya ke CS nya malah dijawab tergantung dari pihak Bapenda setempat kapan mau mengirimkan. Hadeh... Kalau begini jatuhnya ya lebih cepat datang langsung ke Samsat sehari Jadi.;-1
1057;Hendra Enam Delapan;14/12/2021 7:51;2;Udh download, tp percuma gk bisa digunakan, masukin data kendaraan gagal terus, padahal nama dan noka sudah sesuai, coba tanya ke admin udh beberapa hari nggak direspon;-1
1058;Misri ani90;07/12/2021 13:07;2;Daftar selalu salah alasannya karna tidak sama foto KTP dengan asli pdhl mmg kita yg punya ini ktp;-1
1059;Diah Amelia;06/12/2021 21:34;2;Hello kenapa bayarnya tidak bisa menggunakan m-bca.;0
1060;Abi Eci;06/12/2021 11:59;2;Kurang puas, karena saya melakukan pengurusan melalui aplikasi di tgl. 29/11/21 sampai sekarang belum selesai. Proses masih progress...;-1
1061;ponco wahono;06/12/2021 10:31;2;Verifikasi wajah kurang mempermudah...susah mengidentifikasi senyum;-1
1062;muh aslam;06/12/2021 9:34;2;Pembayaran via bank mandiri tdk bisa dilakukan.;-1
1063;Mas Kim;01/12/2021 18:08;2;Min, ku kira kendaan yg blm balik nama bisa bayar pajak via online... Eeee taunya cuma STNK yg pakai KTP yg daftar di SIGNAL doang.... Ujung2nya manual juga ke kantor samsat.;-1
1064;FERDIYAN PASEAN;29/11/2021 19:12;2;Sudah instal dan daftar akun juga niatx mau coba bayar pajak motor yg baru dibeli second, tapi tidak bisa.;-1
1065;BiNtaNg GisaKA;29/11/2021 18:19;2;Selalu gagal pada saat mau bayar, saya menggunakan m-banking mandiri...tolong di bantu dong knp bisa gitu;-1
1066;MUHAMMAD ZAKI ROBBI AKHSIN -;25/11/2021 15:58;2;Mau verifikasi profile kok susah sekali;-1
1067;Ardi Yansyah;23/11/2021 17:34;2;Apakah belum ada penyuluhan ke bank BJB, ANJ.... SAYA SUDAH 2 KALI KE BANK BJB, KATA NYA MALAH GK BISAAAA...BANK BJB UNIT KIBIN SERANG, DAN BANK BJB UNIT JATI UWUNG TANGERANG.;-1
1068;Selvi Novita Sari;22/11/2021 16:23;2;Susah utk daftar gagal terus ..;-1
1069;32.8a Zahrotusy syitaa;20/11/2021 9:24;2;file nya apa gak bisa di unduh;0
1070;bayu caroko;19/11/2021 12:44;2;Mau verivikasi gagal trus..muncul tulisan foto liveness tidak sesuai ktp...;-1
1071;Mister Cat85;19/11/2021 11:39;2;Sudah isi data dengan benar masih aja ditolak..terutama bagian 5 digit terakhir no. rangka..mohon penjelasan・・・・;-1
1072;ARIP RIZAL;18/11/2021 12:32;2;Sush buat akun, pngrman kode otp sehari hanya 3x.. dan itu pun harus mggu sktr 20 menitan... parah...;-1
1073;Kezza Kanza;17/11/2021 19:37;2;Malam Admin.. Dalam Hal Transfer Pembayaran, saya kan numpang transfer nih karena gak punya Bank. Kenapa di struk Bukti Transfer terdapat No. NIK si pihak yang transfer??? Untung saja Saudara sendiri dan itu juga Beliau baru tahu ada NIK-NIK segala (saya kira tadinya NIK punya saya). Apakah ini dari pihak SIGNAL nya atau dari bank si Pentransfer?? (Menggunakan Bank Mandiri).. Tolong di jawab Admin, secara lagi marak penipuan dan pembobolan data hanya dari NIK saja??? ・・・ 2 DULU AJA TERIMA SALAM..;-1
1074;Juendi Karta;15/11/2021 7:40;2;Susah login juga susah nunggu verifikasi emailnya aktifasinya ribet;-1
1075;Mat Doluh;11/11/2021 3:00;2;Kurang lengkap menu'y hasil transaksi ga ada info ambil dmana surat pembayaran pajak'y;-1
1076;Akhmad Fatkhu Mukhib;08/11/2021 16:55;2;Udah bisa cek nominal pajaknya, tapi giliran mau dibayar gak bisa2. Padahal kode bayar sudah sesuai, dicoba pake bank bni atau mandiri gak bisa2 juga buat bayar. Udah hampir jatuh tempo ini, gimana klo gk bisa bayar2.;-1
1077;Budy Yosk;08/11/2021 8:47;2;Pembaran via atm bank dki tdk bisa ga da menu nya.dan via bank swasta tdk bisa jg.tdk kaya apk smolnas yg dulu.lbh simpel;-1
1078;Naim 01;06/11/2021 13:30;2;Pada saat pendaftaran selalu di tolak, pada NIK, nama, dan foto liveness sdh benar semua;-1
1079;Sindi Kusuma75;04/11/2021 15:31;2;Loginnya ribet;-1
1080;Muhd Yazid;04/11/2021 14:43;2;Ini aplikasi fungsi nya bagaimana sya sdh bkin akun,lah mda bsa bayar ,blm verifikasi lah atau apa,,ujung ujungnya dtang langsung aja lagi kw kantor;-1
1081;olx Olx;04/11/2021 13:35;2;Aplikasi RASIS!!!... Verifikasi gagal terus karna swafoto dengan foto di KTP tidak sesuai. Eeh BAMBANG.. Saya foto di KTP waktu SMA, skarang udah bapak babak, mana bisa foto kaya waktu SMA...;-1
1082;Deny Retno Setiawan;03/11/2021 23:19;2;Tidak bisa melakukan pembayaran melalui ATM atau Internet Banking. Tidak bisa pilih menu pengiriman. Mohon petunjuknya dan tolong aplikasinya di perbaiki lagi. Terima kasih.;-1
1083;Karel Jeffry;03/11/2021 10:02;2;Susah login, verifikasi sudh berkali. Tidak bisa daftar;-1
1084;Bimo Adi Saputro;02/11/2021 17:17;2;wah mau daftar aja susah alasan wajah beda dengan di ktp, nah di ktp kan foto lama ya gimana solusinya ?;-1
1085;bima Yuda;02/11/2021 15:34;2;Saya setiap pembayaran lewat ATM selalu koneksi terputus Gimana solusi nya;-1
1086;axie kholot;31/10/2021 17:22;2;Payah verifikasi wajah dah beberapa kali ga di trima trima, giliran ditrima kode otpnya dah 3 kali ga dikirim kirim padahal di daerah cibubur depok telkomsel signal joss;-1
1087;Sofyan Nur Iskandar;30/10/2021 18:08;2;Mau daftar akun di verifikasi ktpnya salah mulu, ga ngerti dah;-1
1088;Iip & hafiz Lgk;30/10/2021 5:44;2;Bagus,tapi tempat pembayarannya gak bisa lewat alfamart/indomart. Setelah dicoba, ternyata gagal pembayaran lewat atm bri.;-1
1089;Riski Nugraha;28/10/2021 9:51;2;Kenapa tidak bisa bayar pajak yang telat tahun? Kita bukan nya tidak mau bayar pajak, kita males antri nya, prosedur nya ribet, nunggu nya lama, Kalau bayar secara online kan gampang, bayar, cetak sendiri STNK, atau perpanjang STNK 5 tahunan , masukan data kendaran , bayar , plat nomer kirim ke alamat, kenapa ini tidak bisa dan tidak tersedia... ? Sekarang jaman sudah canggih.. Saya yakin dengan dipermudahkan seperti itu pasti semua bkal selalu byr pajak...;-1
1090;Rajab Supriadi;28/10/2021 9:21;2;Bintang 2 dulu, karna stnk saya belum sampai;-1
1091;Srie Diyas;26/10/2021 19:58;2;Ribet engga kaya dulu;-1
1092;06 Andi ikhsanul;25/10/2021 19:35;2;Saya sudah login tapi saat foto dan verifikasi muka Tidak bisa, dan bertulis wajah saya tak sesuai dengan KTP, kenapa terjadi hal tersebut?. Dan informasi saja saya mempunyai kembaran, apakah pengaruh wajah saya terverifikasi dengan kembaran saya?;-1
1093;ray fujio;24/10/2021 17:02;2;Aplikasi nya hanya bisa digunakan pengguna tangan pertama.. Terus Nasipe seng due Kendaraan Tangan Ke Loro kepiYe.???;-1
1094;UJANG ZRP;21/10/2021 11:36;2;ini bagaimana aplikasinya kenapa giliran masukan nrkb nya tidak bisa terus;-1
1095;Frengki Widodo;20/10/2021 12:14;2;STNK katanya dikirim tapi hingga kini belum diterima;-1
1096;Ari Saputro;20/10/2021 1:03;2;Kenapa ya Samsat Lampung Selatan, ketika proses pembayaran online selalu error',apa memang Samsat Lampung Selatan belum bisa pakai SIGNAL? Mohon penjelasannya;-1
1097;Mohamad Alvin Baist;18/10/2021 17:49;2;Minta verifikasi wajah gk pernah bisa di konfirmasi, pdhl dibutuh kan untuk persyaratan daftar. Gagal trs foto selalu tidak sesuai. Butuh ini itu harus login. Sedangkan daftar akun baru aja gk bisa. Mohon solusi nya;-1
1098;Jerri Maisaputra;18/10/2021 0:10;2;Udah saya coba, beberapa x, masih tetap invalid otp, padahal sudah benar saya isi, sesuai dengan pesan yg masuk ke saya;-1
1099;Bachri M Natsir;17/10/2021 19:35;2;Aplikasi otomatis kode OTP masuk tapi gak guna ..hanya bikin pusing;-1
1100;Juniar Redi Tasmih;17/10/2021 18:10;2;Ribet gk jelas gk bisa daftar akun.;-1
1101;Q Bow;16/10/2021 22:02;2;"Gak bisa daftar, error saat memasukkan kode otp. ""Mohon maaf terjadi kesalahan pada sistem, silahkan beberapa saat lagi""";-1
1102;Inyongs Adventure;16/10/2021 18:23;2;Kapan ini bisa di gunakan untuk wilayah sumut medan?;0
1103;Ahmad Yahya;16/10/2021 15:44;2;Nunggu kode OTP lamaaaanyaaa minta ampun:') Nilai ulang kalo udah berhasil pajak!;-1
1104;Irsan Ardiansyah;16/10/2021 7:06;2;Gak bisa verifikasi data . Niat melayani gak sih . Pada hal cuma mau bayar pajak . Maslahnya tdk bisa melakukan pembayaran tanpa daftar akun terlebih dahulu . Cari yang mudah malah tambah sulit .;-1
1105;Muhrim Akbar;16/10/2021 6:53;2;Saat mau daftar akun di aplikasinya gak bisa2. Verifikasi ktp dan fotonya gagal terus. Apakah ada solusi dari pengembang? Terima kasih;-1
1106;Ardian 1992;13/10/2021 15:07;2;Sering error kalau dibuka;-1
1107;Aries M'Box Kristiawan;12/10/2021 7:53;2;"tidak ngerti cara menggunakannya,hanya ada pilihan ""HAPUS DATA KENDARAAN MOTOR ANDA"" padahal dulu sudah ada aplikasi SAMOLNAS bagus mudah digunakan dan cepat. Sekarang bingung mau bayar PKB menggunakan aplikasi apa dan yang dapat digunakan?Kadang negaraku suka begitu yang baik tiba2 hilang yang tidak bisa digunakan keluar :(";-1
1108;Tonez Siregar;10/10/2021 12:45;2;Daftarnya rumit di verifikasi wajah KTP dan Live masa harus sama, namanya manusia kadang kurusan kadang gemukan, kadang berkumis atau berjenggot, masa 10x gagal terus foto KTP dan Live Foto tidak sesuai.;-1
1109;Sujar Wadie;10/10/2021 10:10;2;Apakah bisa saya membayar pajak kendaraan tpi kendaraan nya bukan atas nama saya;-1
1110;Sastrailt Ilt;08/10/2021 11:25;2;MSI BLM SINKRON KAYANYA BANK BJB suda 2 x ke teler. Katany gk bisa Teler bjb parung panjang Teler bjb Cisauk katanya error. Mau simpele Malah cape nyari bank terdekat.;-1
1111;S. R.;06/10/2021 17:43;2;Masih ada menu yg susah di akses seperti info cara pembayaran... Tolong di tingkatkan lagi appsnya ・・・・;-1
1112;Excyber One;06/10/2021 10:32;2;Bayar pajak dimudahkan supaya semua taat pajak.. yg bukun males bayar pajak. Antri, pungli yg gk jelas dan banyaknya syarat dokumen dan birokrasi membuat maless datang membayar pajak. Contoh Jawa Barat sudah ada SAMBARA aplikasi layak untuk dicontoh tuu.. simpel gk bikin ribet;-1
1113;Jutersy Channel;05/10/2021 23:06;2;Tidak bisa verifikasi foto. Katanya foto sesuai KTP tidak sama. Tolong diperbaiki. mungkin memang tidak sama, krn dulu masih muda, sekarang sudah tua;-1
1114;Bima Nugroho;05/10/2021 22:29;2;Saya sudah bayar pajaknya.notif udah selesai tetapi stnk blm mendarat ke alamat tujuan,bagaimana ini ???;-1
1115;Aziz Irsyadul;05/10/2021 14:53;2;Sudah melakukan pembayaran via bank tapi pada aplikasi hingga waktunya kadaluarsa tidak terkonfirmasi. Ada solusi?;-1
1116;Lala Mariala;05/10/2021 9:41;2;Buat verifikasi aja susah bangeeeeeet, gabisa2 udah seminggu;-1
1117;Reski Putriana;03/10/2021 14:33;2;Verifikasinya susah banget, udh di foto berulang ulang masih gagal aja.;-1
1118;oscar ok;03/10/2021 8:32;2;Berapa hari masuk kode otpnya;0
1119;Ade Budianto;03/10/2021 6:27;2;Gak bisa verifikasi, padahal sudah beberapa kali periksa nama dan nik, dan wajah, mohon dipermudah verifikasi, atau ada opsi untuk verifikasi manual, seperti video call atau media lainnya.;-1
1120;DIKA mumi;02/10/2021 23:53;2;Aplikasinya sebetulnya cukup membantu. Tapi Harus diperbarui/maintenance dengan baik lg deh. Karena baru sekali penggunaan untuk pembayaran pajak kendaraan setelahnya malah error terus pas mai login nya.;1
1121;Adie Khan;02/10/2021 15:01;2;Tidak bisa bayar pajak..gmn ini??;0
1122;Tamara Bella Savira;02/10/2021 10:58;2;Mau tanya di signal kok ga ada mode pembayaran dengan BCA yah,atau Indomaret?? Mohon infonya;0
1123;Beben_Sayur S.A;01/10/2021 9:20;2;knp pengiriman berkas saya sudah 2minggu blm nyampe yaa.. aoa harus dateng ke kantor pos??;-1
1124;Om Koko;29/09/2021 16:30;2;pembayaran melalui ATM BRI belum bisa ya? pembayaran gagal terus?;-1
